,molecule_chembl_id,bioactivity_class,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
5317,CHEMBL4845972,inactive,COc1ccc(CN2CCC(c3oc4ccccc4c3C(=O)c3ccc(OC)cc3)CC2)cc1,455.55400000000026,6.060600000000006,0.0,5.0,4.223807485252928
5318,CHEMBL3116288,inactive,O=[N+]([O-])c1ccc2c(c1)c(OCC1CCCCC1)nn2Cc1ccccc1,365.433,4.951900000000004,0.0,5.0,5.0
5320,CHEMBL3926757,inactive,COc1ccc(CN2CC=C(c3ccc(F)cc3)CC2)cc1OCc1ccccc1,403.4970000000002,5.702600000000006,0.0,3.0,3.6989700043360183
5321,CHEMBL4177133,active,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3Cl)cc1C(C)=O)C2=O,434.9430000000001,4.874800000000005,0.0,3.0,7.530177984021837
5322,CHEMBL3786544,inactive,CCCN1Cc2cc(O)ccc2N(C)C1c1ccccc1,282.387,3.7528000000000015,1.0,3.0,3.553929064298995
5323,CHEMBL5187436,active,CC(=O)N1N=C(c2ccc3ccccc3c2)CC1c1ccc(-c2ccccc2)cc1,390.4860000000001,6.204400000000006,0.0,2.0,7.167491087293763
5326,CHEMBL4758531,active,CC(=O)Nc1cc(-c2nc(OCC3CC3)c(C(=O)NCCCNc3c4c(nc5ccccc35)CCCC4)s2)ccn1,570.7190000000003,5.611300000000004,3.0,8.0,6.404944910240696
5329,CHEMBL4281440,active,Cn1c2nc3ccccc3c-2c(NCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21,499.66200000000026,7.562500000000006,2.0,5.0,7.275724130399211
5330,CHEMBL4589980,active,O=C(CCCCCCNc1c2c(nc3cccc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12,503.0900000000004,6.969600000000006,3.0,3.0,11.096910013008056
5331,CHEMBL1790041,active,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,314.411,1.459,2.0,7.0,6.187086643357144
5332,CHEMBL104,inactive,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.845,5.376700000000004,0.0,2.0,4.711974464611637
5333,CHEMBL3597056,inactive,CCOC(=O)C1=C(Nc2ccc(F)cc2)C[C@@H](c2ccc(Cl)cc2)N(c2ccc(F)cc2)[C@@H]1c1ccc(Cl)cc1,579.4740000000002,8.8936,1.0,4.0,3.2596373105057563
5335,CHEMBL71982,inactive,CCCCCCCCc1noc(/C=N/O)n1,225.292,2.7807000000000004,1.0,5.0,3.0
5336,CHEMBL4796213,inactive,O=S(=O)(Nc1nccs1)c1ccc(NCc2cc(Cl)cc(/C=N/O)c2O)cc1,438.91800000000006,3.7231000000000014,4.0,8.0,2.3690638809358084
5337,CHEMBL5269046,inactive,COc1ccc2c(c1)c(C=O)cn2CCCCCCCCCCCCN(C)Cc1ccc(OC)c(OC)c1,522.7300000000005,7.512600000000008,0.0,6.0,4.347173697438995
5338,CHEMBL371798,inactive,CN(CCCCCCCOc1ccc2c(c1)O/C(=C\c1cccc3ccccc13)C2=O)Cc1cccc(O)c1,521.6570000000003,7.622900000000008,1.0,5.0,1.3045183235098026
5340,CHEMBL3828739,inactive,Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C)(C)OC2,295.35900000000004,1.6628199999999995,0.0,4.0,3.3010299956639813
5341,CHEMBL812,inactive,CN(C)C(=O)Oc1ccc[n+](C)c1,181.215,0.5714999999999999,0.0,2.0,4.3979400086720375
5342,CHEMBL3785481,inactive,CN1Cc2cc(O)ccc2N(C)C1c1cccc2ccccc12,304.39300000000003,4.125800000000004,1.0,3.0,3.4663550212012373
5343,CHEMBL3290196,inactive,O=C(/C=C/c1ccc(N2CCCC2)cc1)C1CCc2ccccc2C1=O,345.442,4.314400000000004,0.0,3.0,4.0
5345,CHEMBL461946,inactive,CC1=C(c2ccccc2)C(=O)N(c2c(F)c(F)nc(F)c2F)S1(=O)=O,372.299,2.7456000000000005,0.0,4.0,4.0
5350,CHEMBL130831,inactive,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccccc2)c2ccccc12,420.5120000000001,5.188200000000005,0.0,4.0,4.154901959985743
5351,CHEMBL3339008,inactive,CCCCN(CCCC)CCCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,435.652,7.424100000000009,0.0,3.0,3.7889061689410366
5353,CHEMBL4759595,active,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccccc1,499.56800000000027,2.860920000000001,1.0,8.0,6.698970004336019
5354,CHEMBL4789240,inactive,C#CCN1CCCC(OC(=O)N(C)CC)C1,224.30399999999997,1.1723,0.0,3.0,4.0
5355,CHEMBL1203986,active,CC[N+](CC)(CC)CCOc1cc(OCC[N+](CC)(CC)CC)cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)c1,719.0279999999999,7.057700000000007,3.0,6.0,7.801342913045577
5356,CHEMBL3116282,inactive,CC(C)N(CCn1nc(OCc2cccc3ccccc23)c2ccccc21)C(C)C,401.55400000000014,5.887300000000006,0.0,4.0,5.0
5357,CHEMBL4761620,inactive,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccc(F)c1)[C@@]21CSc2ccccc2C1=O,501.6040000000002,5.090800000000004,0.0,6.0,4.912218582190458
5358,CHEMBL4788813,inactive,O=C(Nc1ccccc1)OCC1CCCN(Cc2ccccc2)C1,324.424,4.147300000000003,1.0,3.0,4.173277479831008
5360,CHEMBL5207628,active,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCC(=O)N4CCC(NC(=O)Nc5ccc(OC(F)(F)F)cc5)CC4)c3[C@H](C1)C2,670.1760000000003,8.177700000000005,3.0,5.0,8.712198270069774
5361,CHEMBL312310,active,Clc1ccc2c(NCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c3c(nc2c1)CCCC3,575.628,9.711999999999996,2.0,4.0,9.522878745280336
5362,CHEMBL115835,active,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2C(=O)OC(C)(C)C)cc1,460.6180000000002,6.552600000000007,0.0,4.0,6.570570735618213
5363,CHEMBL136052,inactive,CC(=O)N(C)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,402.66700000000026,5.442300000000006,0.0,2.0,4.300000029139088
5366,CHEMBL4068340,inactive,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN1CCCCC1,394.5150000000004,4.601900000000004,1.0,4.0,4.839231438138872
5367,CHEMBL4170372,inactive,CO[C@@H]1C=C[C@@]23c4cc5c(cc4C(=O)N(CCC(C)C)[C@@H]2CN(C)[C@@H]3C1)OCO5,398.5030000000002,2.812500000000001,0.0,5.0,3.6989700043360183
5368,CHEMBL90241,active,CC(C)c1cc(-c2ccccc2)n[nH]c1=NCCC1CCN(Cc2ccccc2)CC1,414.59700000000026,5.403100000000005,1.0,3.0,6.366531544420414
5369,CHEMBL2181435,inactive,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCc1ccnc(/C=N/O)c1O)CC2,447.53500000000025,4.192800000000003,2.0,7.0,3.6989700043360183
5370,CHEMBL2419688,active,N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1Cl,407.94900000000007,4.972760000000005,1.0,5.0,7.886056647693163
5371,CHEMBL231160,inactive,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,632.8900000000003,6.267400000000007,2.0,8.0,4.548213564475709
5372,CHEMBL136568,inactive,CCSCC[N+](C)(C)C,148.29500000000002,1.4457,0.0,1.0,2.8210000011975964
5374,CHEMBL4095908,active,COc1cccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)c1,409.4890000000003,5.385300000000004,1.0,5.0,6.1249387366083
5376,CHEMBL3914364,active,COc1cccc2c1C=[N+](c1ccc(Cl)cc1)CC2,272.75500000000005,3.6678000000000015,0.0,1.0,6.494850021680094
5377,CHEMBL138442,active,Nc1cccc2c1C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,363.46100000000007,3.1671000000000022,1.0,4.0,7.958607314841775
5382,CHEMBL25264,inactive,c1ccc(-c2ccc(NCCCCN3CCc4ccccc4C3)nn2)cc1,358.489,4.394000000000004,1.0,4.0,4.823908740944319
5383,CHEMBL3220513,inactive,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)c(Cl)c1,334.158,4.352100000000002,1.0,3.0,4.823619307756729
5387,CHEMBL1916768,inactive,Nc1c2c(nc3c1cc(-c1ccccc1)n3-c1ccccc1)CCCC2,339.4420000000002,5.153500000000003,1.0,3.0,4.341988603342887
5388,CHEMBL3819113,inactive,COc1cccc(CN2CCC(/C=C3\Cc4ccc(OC)cc4C3=O)CC2)c1,377.48400000000015,4.281200000000004,0.0,4.0,4.462180904926726
5389,CHEMBL1083678,inactive,O=C1c2ccccc2CCCC1CC1CCN(c2ccccc2)CC1,333.475,5.128500000000004,0.0,2.0,4.823908740944319
5390,CHEMBL195418,active,Cc1c(Cl)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,515.1010000000005,7.416020000000006,2.0,4.0,8.522878745280337
5391,CHEMBL4549453,active,Cc1ccc(-c2nc(NCC3CCN(Cc4ccc(F)cc4)CC3)sc2-c2ccc(C)cc2)cc1,485.6720000000002,7.557140000000007,1.0,4.0,6.431798275933005
5392,CHEMBL5192958,inactive,OCCCCCCCCc1ccc(CN2CCCC2)c(O)c1,305.46200000000005,3.863400000000003,2.0,3.0,4.3223930472795065
5393,CHEMBL5440573,inactive,COc1cccc(/C=N/CCc2ccc(O)cc2)c1OCc1ccccc1,361.4410000000001,4.641400000000004,1.0,4.0,5.0
5394,CHEMBL2234542,inactive,CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCCCC3,389.49900000000025,5.023120000000004,1.0,5.0,4.769999911123512
5395,CHEMBL3402712,active,CN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F,354.4250000000001,3.724000000000003,0.0,3.0,6.279840696594043
5396,CHEMBL3623552,active,O=C(c1cnn(C2CCCC2)c1)C(F)(F)F,232.205,2.7432000000000016,0.0,3.0,8.2839966563652
5399,CHEMBL5278778,active,COc1ccc2c(c1)c(C=O)cn2CCCCCCCCCCN(C)Cc1ccc(O)cc1,450.6230000000003,6.420800000000007,1.0,5.0,6.221848749616356
5401,CHEMBL5423171,inactive,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccc(O)cc3)CC2)c1,341.41100000000006,2.5365200000000003,3.0,6.0,3.686765708305276
5402,CHEMBL299435,inactive,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3cccc4c(N(C)C)cccc34)[C@H]12,538.6700000000002,2.4433000000000007,0.0,6.0,4.0
5403,CHEMBL225688,inactive,c1cc[n+](CCCCCCCC[n+]2ccccc2)cc1,270.42,3.3024000000000022,0.0,0.0,4.508638306165727
5404,CHEMBL3786448,active,COc1ccc2c(c1)CC(NS(=O)(=O)N(C)C)CC2,284.3810000000001,0.9485,1.0,3.0,7.800793520838342
5405,CHEMBL609150,active,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,373.54100000000017,4.504600000000004,1.0,4.0,6.958607314841775
5406,CHEMBL74107,active,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,373.54100000000017,4.504600000000004,1.0,4.0,7.823908740944319
5408,CHEMBL5086177,inactive,O=C(O[C@@H]1C=C[C@]23CCN(Cc4cc5c(cc42)OCO5)[C@H]3C1)c1ccccc1[N+](=O)[O-],420.4210000000001,3.3347000000000016,0.0,7.0,4.221848749616356
5409,CHEMBL362752,active,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccsc3)cc1)C2,426.5830000000001,4.319800000000003,0.0,5.0,8.221848749616356
5410,CHEMBL5184154,inactive,COc1cc(C2=NN(C(C)=O)C(c3ccc(-c4ccccc4)cc3)C2)cc(OC)c1OC,430.50400000000025,5.077000000000005,0.0,5.0,2.710634048479968
5411,CHEMBL1940613,active,CCN(CCCCCCNC1=CC(=O)c2ncccc2C1=O)Cc1ccccc1OC,421.5410000000002,4.0252000000000026,1.0,6.0,7.554395796726403
5413,CHEMBL4785258,inactive,COc1ccccc1-[n+]1ccc2cccc(OC)c2c1,266.32,3.133700000000001,0.0,2.0,5.0
5414,CHEMBL3605314,inactive,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(O)cc4)[nH]3)ccc21,458.53700000000015,5.0990000000000055,2.0,5.0,3.4116610527660463
5416,CHEMBL296560,inactive,C[N+](C)(C)CCS/C(=N\O)C(=O)c1ccc(Br)cc1,346.27,2.858900000000001,1.0,4.0,3.0
5417,CHEMBL173018,active,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1OC)Cc1ccccc1OC,725.1160000000004,8.715200000000006,0.0,4.0,7.92009553233328
5419,CHEMBL2396906,inactive,COCCNc1nc2ccccc2[nH]1,191.234,1.6211999999999998,2.0,3.0,4.0
5421,CHEMBL5431346,inactive,Cc1cc(/C=N/O)c(O)c(CN2CCN(c3ccc(Cl)cc3)CC2)c1,359.8570000000001,3.484320000000002,2.0,5.0,3.6794383198047633
5422,CHEMBL311017,active,CN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,362.51700000000005,4.554000000000005,0.0,3.0,8.0
5423,CHEMBL139330,active,CC(=O)Oc1cc([N+](C)(C)C)ccc1C,208.281,2.11702,0.0,2.0,6.1810025663760735
5424,CHEMBL5400395,active,Cc1cc(=O)[nH]c2c1C(=O)C(NCCCCNc1c3c(nc4ccccc14)CCCC3)=CC2=O,456.5460000000003,3.855120000000003,3.0,6.0,7.2343314452409855
5425,CHEMBL4202749,active,N#Cc1ccccc1CNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3,373.4160000000002,1.94268,2.0,6.0,7.774690718274137
5428,CHEMBL3415563,active,O=C1c2ccccc2C(=O)N1CCCCCNCc1ccccc1F,340.398,3.381800000000002,1.0,3.0,6.774690718274137
5429,CHEMBL431519,active,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,486.7010000000004,4.597100000000005,1.0,6.0,7.397940008672037
5430,CHEMBL4285471,inactive,CCN(CC)CCCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,379.5000000000001,4.846100000000005,0.0,4.0,4.85078088734462
5431,CHEMBL1085021,active,Cc1cc(-c2ccc3c(c2)OCO3)nnc1NCCN1CCCCC1,340.4270000000002,3.078520000000001,1.0,6.0,6.0
5433,CHEMBL3785207,active,CN(C)C(=O)N[C@H]1CCc2ccc(O)cc2C1,234.299,1.5206999999999995,2.0,2.0,6.985899678480379
5434,CHEMBL192953,inactive,CCN(CC)CCN1CC(=O)N(CCc2ccccc2)CC1=O,317.43300000000005,1.2417,0.0,3.0,4.698970004336019
5435,CHEMBL4283139,inactive,COc1ccc(-c2ccc(OCC(=O)NCCCN3CCN(C)CC3)cc2)cc1,397.5190000000001,2.4947,1.0,5.0,3.721246399047171
5436,CHEMBL300808,inactive,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(Cc4ccccc4)C2N3Cc2ccccc2)cc1,531.7000000000003,7.930800000000009,1.0,4.0,4.522878745280337
5437,CHEMBL2396914,inactive,c1ccc2c(c1)CCCN2c1nc2ccccc2[nH]1,249.317,3.6472000000000016,1.0,2.0,4.0
5438,CHEMBL1084256,active,O=C(Nc1ccccc1)c1ccc2c(c1)C(=O)N(CCC1CCN(Cc3ccccc3)CC1)C2=O,467.5690000000003,4.837200000000005,1.0,4.0,8.657577319177793
5440,CHEMBL1083070,active,CCCCCCNC(=O)Oc1cccc(CN(C)CCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,530.6650000000004,6.905900000000008,1.0,6.0,7.0
5442,CHEMBL1940736,active,COc1ccccc1NCc1cc(=O)oc2cc3oc4ccccc4c3cc12,371.3920000000001,5.313100000000003,1.0,5.0,6.721246399047171
